filename,submission_type,document_type,filing_date,report_date,report_year,cik,company_conformed_name,ticker
d411355dex321.htm,10-K,EX-32.1,20121031,20120929,2012,0000320193,APPLE INC,AAPL
aapl-20120929.xml,10-K,EX-101.INS,20121031,20120929,2012,0000320193,APPLE INC,AAPL
aapl-20120929.xsd,10-K,EX-101.SCH,20121031,20120929,2012,0000320193,APPLE INC,AAPL
aapl-20120929_cal.xml,10-K,EX-101.CAL,20121031,20120929,2012,0000320193,APPLE INC,AAPL
aapl-20120929_def.xml,10-K,EX-101.DEF,20121031,20120929,2012,0000320193,APPLE INC,AAPL
aapl-20120929_lab.xml,10-K,EX-101.LAB,20121031,20120929,2012,0000320193,APPLE INC,AAPL
aapl-20120929_pre.xml,10-K,EX-101.PRE,20121031,20120929,2012,0000320193,APPLE INC,AAPL
g411355g64w92.jpg,10-K,GRAPHIC,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R39.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R54.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R48.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R55.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R46.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R33.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
report.css,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R57.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R25.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R50.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R42.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R37.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R52.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R47.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R9.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
Financial_Report.xls,10-K,EXCEL,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R43.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R29.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R28.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R56.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R44.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R30.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R31.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R8.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R32.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R40.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R53.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R2.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R45.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
0001193125-12-444068-xbrl.zip,10-K,ZIP,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R6.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R59.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R35.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R22.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R36.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R24.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
Show.js,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R7.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R3.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R17.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R1.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R18.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R4.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R12.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R11.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R23.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R19.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R15.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R60.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R13.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R14.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R16.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R34.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R51.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R21.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R26.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R49.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R41.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R5.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R10.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R58.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R27.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
FilingSummary.xml,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R38.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
R20.htm,10-K,XML,20121031,20120929,2012,0000320193,APPLE INC,AAPL
d590790d10k.htm,10-K,10-K,20131030,20130928,2013,0000320193,APPLE INC,AAPL
d590790dex121.htm,10-K,EX-12.1,20131030,20130928,2013,0000320193,APPLE INC,AAPL
d590790dex211.htm,10-K,EX-21.1,20131030,20130928,2013,0000320193,APPLE INC,AAPL
d590790dex231.htm,10-K,EX-23.1,20131030,20130928,2013,0000320193,APPLE INC,AAPL
d590790dex311.htm,10-K,EX-31.1,20131030,20130928,2013,0000320193,APPLE INC,AAPL
d590790dex312.htm,10-K,EX-31.2,20131030,20130928,2013,0000320193,APPLE INC,AAPL
d590790dex321.htm,10-K,EX-32.1,20131030,20130928,2013,0000320193,APPLE INC,AAPL
aapl-20130928.xml,10-K,EX-101.INS,20131030,20130928,2013,0000320193,APPLE INC,AAPL
aapl-20130928.xsd,10-K,EX-101.SCH,20131030,20130928,2013,0000320193,APPLE INC,AAPL
aapl-20130928_cal.xml,10-K,EX-101.CAL,20131030,20130928,2013,0000320193,APPLE INC,AAPL
aapl-20130928_def.xml,10-K,EX-101.DEF,20131030,20130928,2013,0000320193,APPLE INC,AAPL
aapl-20130928_lab.xml,10-K,EX-101.LAB,20131030,20130928,2013,0000320193,APPLE INC,AAPL
aapl-20130928_pre.xml,10-K,EX-101.PRE,20131030,20130928,2013,0000320193,APPLE INC,AAPL
g590790g14k94.jpg,10-K,GRAPHIC,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R17.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R53.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
Financial_Report.xlsx,10-K,EXCEL,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R4.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R10.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
Show.js,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R24.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R67.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R56.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R18.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R48.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R57.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R38.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R27.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R26.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R46.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R34.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R40.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R49.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R31.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R64.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R72.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R63.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R43.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R69.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R25.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R6.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R8.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R11.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R73.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R9.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R41.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R28.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R32.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R71.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R37.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R70.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R55.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
Financial_Report.xls,10-K,EXCEL,20131030,20130928,2013,0000320193,APPLE INC,AAPL
FilingSummary.xml,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R50.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R45.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R3.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R14.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R5.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R58.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R2.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R51.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R75.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R29.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R23.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R44.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R54.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R65.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R39.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R35.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R36.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R13.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R62.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R30.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R42.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R16.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R74.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R12.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R7.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R52.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
report.css,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R47.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R33.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R66.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R59.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
0001193125-13-416534-xbrl.zip,10-K,ZIP,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R19.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R15.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R68.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R22.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R20.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R1.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R21.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R61.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
R60.htm,10-K,XML,20131030,20130928,2013,0000320193,APPLE INC,AAPL
d783162d10k.htm,10-K,10-K,20141027,20140927,2014,0000320193,APPLE INC,AAPL
d783162dex1011.htm,10-K,EX-10.11,20141027,20140927,2014,0000320193,APPLE INC,AAPL
d783162dex1012.htm,10-K,EX-10.12,20141027,20140927,2014,0000320193,APPLE INC,AAPL
d783162dex1013.htm,10-K,EX-10.13,20141027,20140927,2014,0000320193,APPLE INC,AAPL
d783162dex121.htm,10-K,EX-12.1,20141027,20140927,2014,0000320193,APPLE INC,AAPL
d783162dex211.htm,10-K,EX-21.1,20141027,20140927,2014,0000320193,APPLE INC,AAPL
d783162dex231.htm,10-K,EX-23.1,20141027,20140927,2014,0000320193,APPLE INC,AAPL
d783162dex311.htm,10-K,EX-31.1,20141027,20140927,2014,0000320193,APPLE INC,AAPL
d783162dex312.htm,10-K,EX-31.2,20141027,20140927,2014,0000320193,APPLE INC,AAPL
d783162dex321.htm,10-K,EX-32.1,20141027,20140927,2014,0000320193,APPLE INC,AAPL
aapl-20140927.xml,10-K,EX-101.INS,20141027,20140927,2014,0000320193,APPLE INC,AAPL
aapl-20140927.xsd,10-K,EX-101.SCH,20141027,20140927,2014,0000320193,APPLE INC,AAPL
aapl-20140927_cal.xml,10-K,EX-101.CAL,20141027,20140927,2014,0000320193,APPLE INC,AAPL
aapl-20140927_def.xml,10-K,EX-101.DEF,20141027,20140927,2014,0000320193,APPLE INC,AAPL
aapl-20140927_lab.xml,10-K,EX-101.LAB,20141027,20140927,2014,0000320193,APPLE INC,AAPL
aapl-20140927_pre.xml,10-K,EX-101.PRE,20141027,20140927,2014,0000320193,APPLE INC,AAPL
g783162g12_97.jpg,10-K,GRAPHIC,20141027,20140927,2014,0000320193,APPLE INC,AAPL
g783162g77r20.jpg,10-K,GRAPHIC,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R39.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R54.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R48.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
Financial_Report.xlsx,10-K,EXCEL,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R70.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R55.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R78.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R46.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R33.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R79.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
report.css,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R73.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R57.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R76.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R77.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R71.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R25.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R50.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R42.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R75.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R37.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R52.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R67.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R61.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R47.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R9.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R62.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
Financial_Report.xls,10-K,EXCEL,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R43.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R29.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R28.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R56.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R44.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R30.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R31.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R8.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R32.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R40.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R53.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R72.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R2.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R45.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R6.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R59.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R35.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R65.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R22.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R36.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R24.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R68.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
Show.js,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R7.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R3.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R17.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R1.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R18.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R4.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R12.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R11.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R23.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R19.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R15.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R60.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R13.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R14.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R16.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R64.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R66.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R63.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R34.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R51.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R21.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R26.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R49.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R41.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R5.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R10.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R58.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R69.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R27.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
FilingSummary.xml,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R74.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R38.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
R20.htm,10-K,XML,20141027,20140927,2014,0000320193,APPLE INC,AAPL
0001193125-14-383437-xbrl.zip,10-K,ZIP,20141027,20140927,2014,0000320193,APPLE INC,AAPL
d17062d10k.htm,10-K,10-K,20151028,20150926,2015,0000320193,APPLE INC,AAPL
d17062dex121.htm,10-K,EX-12.1,20151028,20150926,2015,0000320193,APPLE INC,AAPL
d17062dex211.htm,10-K,EX-21.1,20151028,20150926,2015,0000320193,APPLE INC,AAPL
d17062dex231.htm,10-K,EX-23.1,20151028,20150926,2015,0000320193,APPLE INC,AAPL
d17062dex311.htm,10-K,EX-31.1,20151028,20150926,2015,0000320193,APPLE INC,AAPL
d17062dex312.htm,10-K,EX-31.2,20151028,20150926,2015,0000320193,APPLE INC,AAPL
d17062dex321.htm,10-K,EX-32.1,20151028,20150926,2015,0000320193,APPLE INC,AAPL
aapl-20150926.xml,10-K,EX-101.INS,20151028,20150926,2015,0000320193,APPLE INC,AAPL
aapl-20150926.xsd,10-K,EX-101.SCH,20151028,20150926,2015,0000320193,APPLE INC,AAPL
aapl-20150926_cal.xml,10-K,EX-101.CAL,20151028,20150926,2015,0000320193,APPLE INC,AAPL
aapl-20150926_def.xml,10-K,EX-101.DEF,20151028,20150926,2015,0000320193,APPLE INC,AAPL
aapl-20150926_lab.xml,10-K,EX-101.LAB,20151028,20150926,2015,0000320193,APPLE INC,AAPL
aapl-20150926_pre.xml,10-K,EX-101.PRE,20151028,20150926,2015,0000320193,APPLE INC,AAPL
g17062g12_97.jpg,10-K,GRAPHIC,20151028,20150926,2015,0000320193,APPLE INC,AAPL
g17062g88f28.jpg,10-K,GRAPHIC,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R39.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R54.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R48.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
Financial_Report.xlsx,10-K,EXCEL,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R70.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R55.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R46.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R33.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
report.css,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R73.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R57.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R76.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R77.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R71.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R25.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R50.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R42.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R75.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R37.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R52.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R67.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R61.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R47.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R9.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R62.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R43.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R29.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R28.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R56.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R44.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R30.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R31.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R8.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R32.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R40.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R53.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R72.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
R2.htm,10-K,XML,20151028,20150926,2015,0000320193,APPLE INC,AAPL
